epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
100,32831.2,1.08674,0.8846,0.01901,0.73259,0.44531,0.55419,0.34456,1.48417,2.18719,0.03906,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199
101,33410.2,1.12429,0.84285,0.01971,0.68766,0.54688,0.64168,0.37875,1.49845,1.85661,0.04004,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
102,33796.2,1.1007,0.85467,0.01867,0.65594,0.50641,0.57569,0.34292,1.55427,2.03375,0.04045,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001
103,34196.2,1.08693,0.85644,0.01934,0.78389,0.61719,0.72892,0.44553,1.48701,1.49805,0.04123,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902
104,34653.5,1.10787,0.85303,0.01934,0.75081,0.51789,0.63548,0.38928,1.55314,1.78757,0.04162,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803
105,35045,1.10322,0.86645,0.01972,0.76295,0.52806,0.64547,0.40058,1.55036,1.78578,0.04192,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704
106,35436.2,1.10726,0.85913,0.01924,0.87571,0.55045,0.68072,0.42187,1.61425,1.71479,0.0439,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605
107,35828.4,1.07086,0.83963,0.01929,0.64409,0.57968,0.611,0.38866,1.48418,1.64869,0.03811,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506
108,36214,1.10104,0.85178,0.01874,0.74695,0.53906,0.61294,0.39527,1.55266,1.92108,0.04091,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407
109,36600.3,1.08883,0.86534,0.01889,0.73113,0.50987,0.57253,0.35822,1.59676,1.96293,0.04262,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308
110,36974.4,1.09958,0.85147,0.01926,0.56942,0.39844,0.43293,0.2564,1.64979,2.78029,0.04534,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209
111,37347.2,1.08455,0.8638,0.01929,0.65796,0.5,0.57396,0.36438,1.47744,2.08813,0.04034,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
112,37717.7,1.08594,0.84375,0.01916,0.64697,0.55839,0.59428,0.39945,1.53032,1.91656,0.04022,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011
113,38088.5,1.06848,0.80224,0.01813,0.6716,0.51128,0.61528,0.39585,1.56361,2.1232,0.04028,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912
114,38460.1,1.08446,0.8505,0.0188,0.65895,0.51324,0.59003,0.35007,1.59041,2.22605,0.04211,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813
115,38835.4,1.067,0.80252,0.01881,0.73872,0.53125,0.60748,0.37989,1.60891,2.15043,0.04599,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714
116,39207.9,1.06852,0.82164,0.01845,0.69125,0.65625,0.6762,0.44631,1.45024,1.57542,0.03898,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615
117,39579.2,1.07692,0.80415,0.0182,0.70016,0.60203,0.68054,0.43518,1.42578,1.75834,0.03897,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516
118,39952.1,1.06906,0.80674,0.0192,0.64181,0.44797,0.54143,0.30767,1.69271,2.24375,0.04662,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417
119,40324.8,1.04542,0.81132,0.01847,0.68592,0.57031,0.64867,0.4165,1.39321,1.70944,0.0361,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318
120,40695.1,1.04636,0.83485,0.01821,0.64298,0.46433,0.51954,0.30551,1.55784,2.66681,0.04092,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219
121,41069.1,1.05308,0.83222,0.01897,0.72399,0.5738,0.6372,0.41511,1.39749,1.85963,0.03776,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
122,41439.7,1.06233,0.80581,0.01872,0.60454,0.47656,0.56106,0.36735,1.56053,2.20146,0.04213,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021
123,41819,1.06013,0.7838,0.01876,0.59978,0.53125,0.59558,0.38627,1.41619,1.70043,0.03741,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922
124,42192.6,1.05299,0.81531,0.01851,0.55333,0.51562,0.52826,0.33012,1.49107,2.26483,0.03846,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823
125,42570.9,1.03647,0.79556,0.01839,0.64209,0.57031,0.62256,0.41089,1.38973,1.83038,0.03644,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724
